OBJECTID,Symbol,start_lon,start_lat,end_lon,end_lat
2809,"220 kV Transmission Line, 1 Circuit",15.2354085464503,38.0792210570328,15.1496419990398,38.108520457697
2810,"220 kV Transmission Line, 1 Circuit",8.45123291012725,39.2242746716576,8.96965026852555,39.4170989130798
2811,"220 kV Transmission Line, 1 Circuit",8.96965026852554,39.4170989130798,8.45123291012724,39.2248065978806
2812,"220 kV Transmission Line, 1 Circuit",8.96896362301773,39.4170989130798,9.18457031247079,39.3735872998925
2813,"220 kV Transmission Line, 1 Circuit",8.96935652972075,39.4169971485789,8.94249141859065,39.9993309000285
2814,"220 kV Transmission Line, 1 Circuit",8.56407857734313,39.9423020364284,8.66248985637916,39.9480230324032
2815,"220 kV Transmission Line, 1 Circuit",8.66248985637916,39.9480230324032,8.4512651263323,39.2246029414262
2817,"220 kV Transmission Line, 1 Circuit",8.94249141859065,39.9993309000285,8.90308646355726,40.2707200157969
2818,"220 kV Transmission Line, 1 Circuit",9.03675865911273,40.2558664534211,8.90308646355726,40.2707200157969
2819,"220 kV Transmission Line, 1 Circuit",8.90308646355726,40.2707200157969,8.66248985637916,39.9480230324032
2821,"220 kV Transmission Line, 1 Circuit",14.9211764833407,40.6644195152477,14.6393869388026,40.6889191094681
2823,"220 kV Transmission Line, 1 Circuit",14.6393869388026,40.6889191094681,14.4760806522364,40.7611029146512
2824,"220 kV Transmission Line, 1 Circuit",14.4760806522364,40.7611029146512,14.6393869388026,40.6889191094681
2825,"220 kV Transmission Line, 1 Circuit",14.4760806522364,40.7611029146512,14.3028866764262,40.892702021325
2826,"220 kV Transmission Line, 1 Circuit",14.0803496239253,40.8208980497002,14.160808553652,40.8431703271939
2827,"220 kV Transmission Line, 1 Circuit",14.3028866764262,40.892702021325,14.3028866764262,40.892702021325
2828,"220 kV Transmission Line, 1 Circuit",14.3028866764262,40.892702021325,14.2775877131755,41.5013526064798
2829,"220 kV Transmission Line, 1 Circuit",14.2775877131755,41.5013526064798,14.3028866764262,40.892702021325
2830,"220 kV Transmission Line, 1 Circuit",14.2775877131755,41.5013526064798,13.3461877051199,42.4261529174158
2831,"220 kV Transmission Line, 1 Circuit",12.6616058265488,41.9425358589229,12.585731508413,41.8507925513428
2832,"220 kV Transmission Line, 1 Circuit",11.9078063964545,42.1292936034687,12.660781822603,41.9441701967541
2833,"220 kV Transmission Line, 1 Circuit",11.9078063964545,42.1287843624711,12.6644896622446,41.9421273049376
2834,"220 kV Transmission Line, 1 Circuit",13.3461877051199,42.4261529174158,13.4690935366166,42.5011846890503
2835,"220 kV Transmission Line, 1 Circuit",13.3461877051199,42.4261529174158,12.6102002289179,42.5513162719084
2836,"220 kV Transmission Line, 1 Circuit",14.0286573810844,42.4085980631408,13.404513282274,43.5267332537144
2837,"220 kV Transmission Line, 1 Circuit",12.6102447509465,42.5513099001799,11.9074630737006,42.1292936034688
2838,"220 kV Transmission Line, 1 Circuit",12.6095581054387,42.5510569833966,12.6605674701832,41.9430976787238
